Animal,DOB,Date,Sex,BW,Genotype,pain,trial,data,,Housing,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: -0.89 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: -0.91 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: -2.85 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: -8.49 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: -19.06 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: -52.83 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: -24.97 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: 0.94 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: 1.71 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: 1.63 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: 1.47 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: 1.41 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: 1.45 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: 1.55 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: 0.12 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: -0.03 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: -0.17 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: -0.09 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: -0.04 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: -0.11 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: -0.07 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: -0.13 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: -1.43 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: -9.18 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: -27.63 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: -69.42 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: -72.91 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: -8.39 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: 2.53 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: 2.97 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: 3.17 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: 3.26 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,2,Reading: 3.07 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -1.94 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -2.06 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -2.01 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -1.97 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -2.02 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -1.78 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -1.54 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -1.39 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -1.26 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -1.51 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -1.62 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -1.49 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -1.37 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -1.31 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -1.24 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -1.22 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -1.86 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -7.72 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -25.25 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -47.08 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -84.40 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -51.87 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: -1.95 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: 1.44 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: 1.03 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: 0.84 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: 0.46 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,3,Reading: 0.13 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -0.28 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -1.00 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -0.93 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -0.74 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -0.56 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -0.44 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -0.32 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -0.18 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -0.16 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -0.17 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -0.12 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -0.25 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -0.54 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -2.66 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -10.12 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -17.21 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -24.12 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -21.17 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: -3.42 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: 0.12 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: 0.23 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: 0.46 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: 0.61 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,1,Reading: 0.65 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: 2.24 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: 2.17 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: 1.98 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: 1.72 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: 1.59 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: 1.57 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: 1.34 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: 1.25 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: 1.24 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: 0.88 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: 0.53 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: 0.34 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: -3.33 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: -10.78 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: -19.88 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: -39.34 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: -68.13 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: -42.82 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: -7.97 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: -3.14 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: -1.35 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: -0.61 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: -0.31 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,2,Reading: -0.10 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: 0.39 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: 0.38 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: 0.37 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: 0.36 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: 0.22 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: 0.07 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: 0.02 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: -0.13 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: -0.25 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: -0.24 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: -0.47 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: -1.28 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: -3.79 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: -9.29 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: -20.71 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: -34.79 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: -49.20 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: -19.44 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: -0.26 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: 0.39 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: 1.04 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: 1.25 grams,,30 deg,,,,,,,,,,,,,
HWM11,,8.15.19,M,21.3,FLD,no,3,Reading: 1.09 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -0.41 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -0.55 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -0.48 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -0.42 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -0.32 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -0.23 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -0.25 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -0.33 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -0.42 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -0.58 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -0.61 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -0.81 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -2.51 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -7.96 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -11.00 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -18.55 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -34.42 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -21.40 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: -1.17 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: 0.75 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: 0.82 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: 0.64 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: 0.51 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,1,Reading: 0.53 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: -0.14 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: -0.18 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: -0.07 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.03 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.08 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.18 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.19 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.09 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.06 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.05 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: -0.03 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.06 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: -0.07 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: -0.55 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: -4.24 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: -13.99 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: -31.13 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: -53.09 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: -20.43 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: -2.68 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: -0.71 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.16 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.34 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.28 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.35 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.44 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.39 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.51 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,2,Reading: 0.60 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: 0.59 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: 0.57 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: 0.50 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: 0.24 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: 0.00 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: -0.04 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: -0.07 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: -0.10 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: -0.12 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: -0.08 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: -0.09 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: -0.32 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: -2.39 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: -7.58 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: -16.86 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: -26.59 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: -7.82 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: 0.97 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: 1.27 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: 1.08 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: 0.77 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: 0.53 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: 0.45 grams,,30 deg,,,,,,,,,,,,,
HWM12,,8.15.19,M,16.8,FLD,no,3,Reading: 0.39 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: 0.37 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: 0.39 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: 0.41 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: 0.23 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: 0.06 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: 0.15 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: 0.24 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: 0.22 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: 0.27 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: 0.18 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: -0.58 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: -4.02 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: -8.97 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: -33.85 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: -65.77 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: -19.36 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: 2.47 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: 2.54 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: 2.46 grams,,30 deg,,,,,,,,,,,,,
HWM13,,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,1,Reading: 2.39 grams,,30 deg,,,,,,,,,,,,,
